forecast_origin_date,target_date,split,target_rv,session_return,rv_d,rv_w,rv_m,log_rv_d,log_rv_w,log_rv_m,n_intraday_returns,quality_flag
2025-01-29,2025-01-30,final_oos,4.744462530158241e-05,-0.002913612358351,7.595669604782478e-05,3.8981366804431e-05,4.6494313541212415e-05,-9.485347168913707,-10.152426800250469,-9.976180542285219,389,eligible_regular_session
2025-01-30,2025-01-31,final_oos,5.167194348725417e-05,0.0018205389468602,4.744462530158241e-05,4.644096359133318e-05,4.7842008245481704e-05,-9.955947310101987,-9.977328652182463,-9.94760647082751,389,eligible_regular_session
2025-01-31,2025-02-03,final_oos,0.000117722035833,-0.00962887776375,5.167194348725417e-05,5.3953903207003977e-05,4.749000247086939e-05,-9.870595602916884,-9.827380520276535,-9.954991343373988,389,eligible_regular_session
2025-02-03,2025-02-04,final_oos,2.4706456263385923e-05,0.0085786964619419,0.000117722035833,6.509472360750167e-05,5.0172784858823725e-05,-9.047184340890231,-9.639667062610537,-9.900037812560898,389,eligible_regular_session
2025-02-04,2025-02-05,final_oos,2.293274753365715e-05,0.0070980877264806,2.4706456263385923e-05,6.350035138660945e-05,4.847473353555236e-05,-10.608445961304405,-9.664465118433545,-9.934467853796466,389,eligible_regular_session
2025-02-05,2025-02-06,final_oos,2.266765491427905e-05,0.0060361057905462,2.293274753365715e-05,5.2895561683775914e-05,4.46947929805686e-05,-10.68294464560986,-9.84719112273749,-10.015653551260476,389,eligible_regular_session
2025-02-06,2025-02-07,final_oos,9.041065275649416e-05,0.0014526744180135,2.266765491427905e-05,4.7940167606315245e-05,4.4003360322056865e-05,-10.694571543247323,-9.945556832795702,-10.031244556006287,389,eligible_regular_session
2025-02-07,2025-02-10,final_oos,1.340380864400358e-05,-0.0101787888887652,9.041065275649416e-05,5.568790946016324e-05,4.657882395642497e-05,-9.311148457282052,-9.795747499940287,-9.974364541649376,389,eligible_regular_session
2025-02-10,2025-02-11,final_oos,1.1054853447931717e-05,0.0018544677516141,1.340380864400358e-05,3.4824264022363966e-05,4.4090927514373065e-05,-11.21997166422785,-10.265196172122183,-10.029256521973489,389,eligible_regular_session
2025-02-11,2025-02-12,final_oos,2.8490435927234618e-05,0.0032546331291041,1.1054853447931717e-05,3.209394345927312e-05,4.149202502229258e-05,-11.412641000374872,-10.346843222911312,-10.090009317331813,389,eligible_regular_session
2025-02-12,2025-02-13,final_oos,2.3962472874305893e-05,0.0073230508046219,2.8490435927234618e-05,3.320548113798861e-05,3.917207461407504e-05,-10.465942108510282,-10.312795601150702,-10.1475464473267,389,eligible_regular_session
2025-02-13,2025-02-14,final_oos,1.0382219564957036e-05,0.0082729647919498,2.3962472874305893e-05,3.3464444729993985e-05,3.787209653786554e-05,-10.639021581599165,-10.305027034108896,-10.181295956139454,389,eligible_regular_session
2025-02-14,2025-02-18,final_oos,1.5214358803869356e-05,-0.0011034614658896,1.0382219564957036e-05,1.7458758091686558e-05,3.593583746768341e-05,-11.475415872164389,-10.955669138851972,-10.233775502245622,389,eligible_regular_session
2025-02-18,2025-02-19,final_oos,1.1770711122780342e-05,0.0010348959988133,1.5214358803869356e-05,1.7820868123659712e-05,3.5075991952065246e-05,-11.093270917871454,-10.935140420853456,-10.257993651489965,389,eligible_regular_session
2025-02-19,2025-02-20,final_oos,2.1849582261135845e-05,0.0045105192598449,1.1770711122780342e-05,1.7964039658629434e-05,3.389178368672802e-05,-11.34989622026908,-10.927138595068683,-10.29233794207708,389,eligible_regular_session
2025-02-20,2025-02-21,final_oos,3.618213772876287e-05,-0.0020883668941543,2.1849582261135845e-05,1.6635868925409685e-05,3.3919572021917184e-05,-10.73132875508892,-11.003949415087376,-10.291518364398556,389,eligible_regular_session
2025-02-21,2025-02-24,final_oos,4.750049018737649e-05,-0.0160410428599966,3.618213772876287e-05,1.907980189630108e-05,3.429398061411457e-05,-10.22694499381773,-10.86688027479148,-10.280540711492822,389,eligible_regular_session
2025-02-24,2025-02-25,final_oos,7.554225144732989e-05,-0.0084199112985613,4.750049018737649e-05,2.650345602078497e-05,3.601245548518935e-05,-9.954770527242685,-10.53823541759683,-10.23164569364771,389,eligible_regular_session
2025-02-25,2025-02-26,final_oos,5.68813946120101e-05,-0.0048422513642222,7.554225144732989e-05,3.856903454947708e-05,3.8984983216110184e-05,-9.49081843642025,-10.163060817183244,-10.152334031724537,389,eligible_regular_session
2025-02-26,2025-02-27,final_oos,9.077257709205908e-05,-0.0016537079691686,5.68813946120101e-05,4.759117124732303e-05,4.092926272534245e-05,-9.774542254274607,-9.952863291927486,-10.103665280684929,389,eligible_regular_session
2025-02-27,2025-02-28,final_oos,0.000131323786167,-0.0209080611196697,9.077257709205908e-05,6.137577021350768e-05,4.223629196450371e-05,-9.307153332377197,-9.698495422624744,-10.072230707350847,389,eligible_regular_session
2025-02-28,2025-03-03,final_oos,0.0001237568813199,0.0157268395459255,0.000131323786167,8.04040999011551e-05,4.672017690991975e-05,-8.937844634136697,-9.42844538928403,-9.971334432852162,389,eligible_regular_session
2025-03-03,2025-03-04,final_oos,0.0001819299153056,-0.0198551361847956,0.0001237568813199,9.56553781276598e-05,4.889291260410499e-05,-8.99719155143601,-9.25475863650073,-9.925878108509131,389,eligible_regular_session
2025-03-04,2025-03-05,final_oos,0.0001955193015627,-0.0044298563097698,0.0001819299153056,0.0001169329108993138,5.500588033156033e-05,-8.611889025788567,-9.053910198746522,-9.808070463327539,389,eligible_regular_session
2025-03-05,2025-03-06,final_oos,0.0001470853710514,0.0095697802566407,0.0001955193015627,0.00014466049228945178,6.154439660771696e-05,-8.539851454191291,-8.841120993469628,-9.695751747532992,389,eligible_regular_session
2025-03-06,2025-03-07,final_oos,0.0001811756377755,-0.0050616737508775,0.0001470853710514,0.00015592305108131998,6.287909366309878e-05,-8.824497384307021,-8.766147934707835,-9.674296823701992,389,eligible_regular_session
2025-03-07,2025-03-10,final_oos,0.0001461117630693,0.007381814977309,0.0001811756377755,0.00016589342140301997,6.999132918637669e-05,-8.616043622757104,-8.704165015544351,-9.567139192353332,389,eligible_regular_session
2025-03-10,2025-03-11,final_oos,0.000250641380285,-0.0132897493563813,0.0001461117630693,0.0001703643977529,7.559037534708773e-05,-8.831138728627328,-8.677570898773677,-9.490181593107128,389,eligible_regular_session
2025-03-11,2025-03-12,final_oos,0.0001320738590508,-0.0059159275810945,0.000250641380285,0.00018410669074878,8.595281740939323e-05,-8.291487404293528,-8.599995127372162,-9.36171204704039,389,eligible_regular_session
2025-03-12,2025-03-13,final_oos,0.0001167855944345,-0.0054421975737688,0.0001320738590508,0.00017141760224639998,8.784659951367986e-05,-8.932149253597432,-8.671407860186745,-9.33991845194966,389,eligible_regular_session
2025-03-13,2025-03-14,final_oos,7.398094603930399e-05,-0.0115081539059606,0.0001167855944345,0.00016535764692302,9.254577159506605e-05,-9.055170830497635,-8.707399872717287,-9.287807207778156,389,eligible_regular_session
2025-03-14,2025-03-17,final_oos,5.4542798212635584e-05,0.0115479916553413,7.398094603930399e-05,0.00014391870857578077,9.540604853103753e-05,-9.511702983870656,-8.846261941571116,-9.257368579726995,389,eligible_regular_session
2025-03-17,2025-03-18,final_oos,6.48884424737726e-05,0.0078440652746736,5.4542798212635584e-05,0.0001256049156044479,9.659024681673758e-05,-9.81652487616737,-8.98236916771792,-9.24503278647312,389,eligible_regular_session
2025-03-18,2025-03-19,final_oos,7.22118542534502e-05,-0.0059675169434792,6.48884424737726e-05,8.845432804220241e-05,9.845051816216787e-05,-9.642841032180943,-9.333024206478708,-9.225956489691692,389,eligible_regular_session
2025-03-19,2025-03-20,final_oos,6.0931792648905954e-05,0.0070411245443389,7.22118542534502e-05,7.648192708273244e-05,0.00010126095610255392,-9.53590633920672,-9.478456092327113,-9.197809649411449,389,eligible_regular_session
2025-03-20,2025-03-21,final_oos,6.45845868745242e-05,0.0049184084079373,6.0931792648905954e-05,6.531116672561363e-05,0.00010333902127732832,-9.705755472687372,-9.636347529784016,-9.177495506048786,389,eligible_regular_session
2025-03-21,2025-03-24,final_oos,2.091522646982682e-05,0.0077505279646475,6.45845868745242e-05,6.343189489265768e-05,0.00010573965199331667,-9.647534768917241,-9.66554374900372,-9.154530598316947,389,eligible_regular_session
2025-03-24,2025-03-25,final_oos,2.1961240404026227e-05,0.0066637849587906,2.091522646982682e-05,5.670638054409593e-05,0.00010569718127552991,-10.775033125023223,-9.777623821919875,-9.154932332657188,389,eligible_regular_session
2025-03-25,2025-03-26,final_oos,4.043256098186602e-05,-0.0003150020622335,2.1961240404026227e-05,4.812094013014666e-05,0.00010505077685167823,-10.726231458217496,-9.941793129846927,-9.161066735634657,389,eligible_regular_session
2025-03-26,2025-03-27,final_oos,6.150450138021062e-05,-0.0107714029674244,4.043256098186602e-05,4.1765081475829824e-05,0.00010472950734233684,-10.115875132714796,-10.083449938942318,-9.164129652264219,389,eligible_regular_session
2025-03-27,2025-03-28,final_oos,5.765553887401834e-05,-0.0004706956898819,6.150450138021062e-05,4.187962322209076e-05,0.00010409142779383142,-9.696400192656135,-10.0807111686096,-9.170240931614542,389,eligible_regular_session
2025-03-28,2025-03-31,final_oos,0.0001129632339768,-0.0170906063160212,5.765553887401834e-05,4.0493813621989586e-05,0.00010412661616937725,-9.761024238257802,-10.114361345593593,-9.169902936163128,389,eligible_regular_session
2025-03-31,2025-04-01,final_oos,8.680219856978862e-05,0.0161400166838655,0.0001129632339768,5.890341512338422e-05,0.00010513528239141094,-9.088448155231138,-9.739611487266314,-9.160262633358888,389,eligible_regular_session
2025-04-01,2025-04-02,final_oos,8.731757384670607e-05,0.0074680071562265,8.680219856978862e-05,7.187160675653669e-05,0.00010311157386426497,-9.351878607473717,-9.54062927030504,-9.17969891461662,389,eligible_regular_session
2025-04-02,2025-04-03,final_oos,0.0001549307142148,0.0170371994265935,8.731757384670607e-05,8.12486093295047e-05,0.00010145524170639251,-9.345958811291686,-9.417996852845464,-9.195892825147519,389,eligible_regular_session
2025-04-03,2025-04-04,final_oos,0.0006037249944139,-0.0170715929035737,0.0001549307142148,9.993385189642258e-05,0.00010022800529317435,-8.772532546047382,-9.211002071887064,-9.20806291442081,389,eligible_regular_session
2025-04-04,2025-04-07,final_oos,0.0029338910429936,-0.0372864606539482,0.0006037249944139,0.00020914774300439891,0.00011878280951368344,-7.412391770975039,-8.472469651411371,-9.03821386256921,389,eligible_regular_session
2025-04-07,2025-04-08,final_oos,0.0006522328889428,0.0321627952407297,0.0029338910429936,0.0007733333048077589,0.0002454557946019653,-5.831425735944906,-7.1648004188585475,-8.312393689664056,389,eligible_regular_session
2025-04-08,2025-04-09,final_oos,0.0023392540665933,-0.0485048296227725,0.0006522328889428,0.000886419442882361,0.00026686748783684254,-7.335108868185303,-7.028320307552113,-8.228758322998296,389,eligible_regular_session
2025-04-09,2025-04-10,final_oos,0.0009384687242216,0.0943903244044551,0.0023392540665933,0.00133680674143168,0.0003665557743606608,-6.057923175392193,-6.617471537733747,-7.911359867150009,389,eligible_regular_session
2025-04-10,2025-04-11,final_oos,0.0004537211384163,-0.014265157728926,0.0009384687242216,0.00149351434343304,0.0003978206536305061,-6.971261027776334,-6.506623316448609,-7.829509273257926,389,eligible_regular_session
2025-04-11,2025-04-14,final_oos,0.0002070670389013,0.0190111775370572,0.0004537211384163,0.0014635135722335202,0.00041244098451075615,-7.698027781204245,-6.526915178056735,-7.793417430277432,389,eligible_regular_session
2025-04-14,2025-04-15,final_oos,0.0001224849976742,-0.0090330691922099,0.0002070670389013,0.00091814877141506,0.0004165446865319743,-8.482467957703479,-6.9931511201091565,-7.783516811519625,389,eligible_regular_session
2025-04-15,2025-04-16,final_oos,0.0001438490307775,-0.0033298216015622,0.0001224849976742,0.0008121991931613401,0.0004187494161517423,-9.00752200344502,-7.11576493611156,-7.778237869090466,389,eligible_regular_session
2025-04-16,2025-04-17,final_oos,0.0001682543512755,-0.0124612204378118,0.0001438490307775,0.00037311818599818005,0.0004228087903592362,-8.84674620571969,-7.8936153359655865,-7.76859051336304,389,eligible_regular_session
2025-04-17,2025-04-21,final_oos,7.581572164093629e-05,-0.0024215947658699,0.0001682543512755,0.00021907531140895998,0.00042750724075931465,-8.690033727809514,-8.426094999551454,-7.757539332282207,389,eligible_regular_session
2025-04-21,2025-04-22,final_oos,0.0001146152606262,-0.0139775980878924,7.581572164093629e-05,0.00014349422805388728,0.0004276710529132913,-9.487204877311294,-8.849215746194544,-7.7571562258418485,389,eligible_regular_session
2025-04-22,2025-04-23,final_oos,0.0002559491372505,0.0148290603961524,0.0001146152606262,0.00012500387239886725,0.00043011121054862297,-9.073929598271723,-8.98716584195088,-7.751466753532584,389,eligible_regular_session
2025-04-23,2025-04-24,final_oos,6.816540155030865e-05,-0.0087933711472026,0.0002559491372505,0.00015169670031412726,0.0004388095992020764,-8.270531815839952,-8.793627423236417,-7.73144495377222,389,eligible_regular_session
2025-04-24,2025-04-25,final_oos,9.27133014070697e-05,0.0193802195820083,6.816540155030865e-05,0.000136559974468689,0.00044095733443300734,-9.593573430485927,-8.898746666438498,-7.726562434515196,389,eligible_regular_session
2025-04-25,2025-04-28,final_oos,6.86108270925799e-05,0.0064733139208781,9.27133014070697e-05,0.00012145176449500293,0.0004441733372058729,-9.285998606936587,-9.01599337405018,-7.719295672605629,389,eligible_regular_session
2025-04-28,2025-04-29,final_oos,6.193630270577682e-05,-0.0016644847872028,6.86108270925799e-05,0.00012001078558533166,0.00044545416748363267,-9.587060206348275,-9.027928939343418,-7.716416195170417,389,eligible_regular_session
2025-04-29,2025-04-30,final_oos,0.0001256239070695,0.0093034347635567,6.193630270577682e-05,0.00010947499400124701,0.00044547379481661297,-9.689404076744632,-9.119814400072457,-7.7163721347439544,389,eligible_regular_session
2025-04-30,2025-05-01,final_oos,7.189109010535115e-05,0.014870384767154,0.0001256239070695,8.340994796504702e-05,0.0004485632660982258,-8.982217979133058,-9.391742975556447,-7.7094608248791605,389,eligible_regular_session
2025-05-01,2025-05-02,final_oos,5.256266209746186e-05,-0.0036880950322168,7.189109010535115e-05,8.415508567605551e-05,0.0004466963504677053,-9.540358221564873,-9.38284920331221,-7.713631499624565,389,eligible_regular_session
2025-05-02,2025-05-05,final_oos,3.341290642744679e-05,0.0042194304161892,5.256266209746186e-05,7.612495781413393e-05,0.0004451400079007815,-9.85350453633647,-9.483134386100096,-7.717121700785803,389,eligible_regular_session
2025-05-05,2025-05-06,final_oos,5.506150545117243e-05,0.0010286290840483,3.341290642744679e-05,6.908537368110733e-05,0.0004426897957453605,-10.306568312639156,-9.580167518465315,-7.722641268536198,389,eligible_regular_session
2025-05-06,2025-05-07,final_oos,0.0001404389763964,0.0014085326545581,5.506150545117243e-05,6.771041423018645e-05,0.0004381502862561047,-9.80705971661175,-9.600270560774808,-7.73294858713362,389,eligible_regular_session
2025-05-07,2025-05-08,final_oos,5.868472466378579e-05,0.0025522127831832,0.0001404389763964,7.067342809556645e-05,0.00041709183089167287,-8.870737495238027,-9.557440895939829,-7.782204142444247,389,eligible_regular_session
2025-05-08,2025-05-09,final_oos,3.995065611428143e-05,-0.0014273353864383,5.868472466378579e-05,6.803215500725337e-05,0.0002864006346039541,-9.74333109218794,-9.595530096801165,-8.15811890708431,389,eligible_regular_session
2025-05-09,2025-05-12,final_oos,3.815790584330329e-05,-0.0049285062383696,3.995065611428143e-05,6.550975381061729e-05,0.00025856962402083956,-10.127865462500584,-9.633311513270334,-8.260345561708998,389,eligible_regular_session
2025-05-12,2025-05-13,final_oos,2.6541830532026164e-05,0.0041852651160729,3.815790584330329e-05,6.645875369378859e-05,0.00015397434398674886,-10.173777591210204,-9.618929047940284,-8.778724566918191,389,eligible_regular_session
2025-05-13,2025-05-14,final_oos,3.775423489519279e-05,0.0064901473757772,2.6541830532026164e-05,6.075481870995934e-05,0.00011252312154631366,-10.53678855886802,-9.708664158560758,-9.092351832581018,389,eligible_regular_session
2025-05-14,2025-05-15,final_oos,3.446015549420843e-05,-0.0014773068216596,3.775423489519279e-05,4.021787040971789e-05,9.361553502262697e-05,-10.18441290590713,-10.121199123561674,-9.27631421578867,389,eligible_regular_session
2025-05-15,2025-05-16,final_oos,2.120481295988134e-05,0.0082605550242677,3.446015549420843e-05,3.537295657580242e-05,8.576976759503191e-05,-10.275706814564503,-10.249562968310942,-9.36384397259565,389,eligible_regular_session
2025-05-16,2025-05-19,final_oos,2.6360593780129644e-05,0.0058390468631191,2.120481295988134e-05,3.16237879449224e-05,8.116612283529015e-05,-10.761282375643406,-10.361600937503301,-9.419012604313416,389,eligible_regular_session
2025-05-19,2025-05-20,final_oos,2.493627650545519e-05,0.0107429945632097,2.6360593780129644e-05,2.9264325532287676e-05,7.582573933540968e-05,-10.54364032278209,-10.439141342392956,-9.487072753887746,389,eligible_regular_session
2025-05-20,2025-05-21,final_oos,7.68261026918796e-05,-0.0012095368141693,2.493627650545519e-05,2.8943214726973477e-05,6.931128139131673e-05,-10.59918692695568,-10.450174760450059,-9.576902874377884,389,eligible_regular_session
2025-05-21,2025-05-22,final_oos,5.319314879353892e-05,-0.010100812235057,7.68261026918796e-05,3.675758828631084e-05,6.935720780272325e-05,-9.473966096755847,-10.211165869639064,-9.576240482895107,389,eligible_regular_session
2025-05-22,2025-05-23,final_oos,5.8430266679955775e-05,0.0004383771894882,5.319314879353892e-05,4.050418694617694e-05,6.656529362851137e-05,-9.841580951986135,-10.114105207808183,-9.617327232935441,389,eligible_regular_session
2025-05-23,2025-05-27,final_oos,1.6579353145760673e-05,0.005575318626041,5.8430266679955775e-05,4.794927769019183e-05,5.7587163148032094e-05,-9.747676537315312,-9.945366820560762,-9.762210877113189,389,eligible_regular_session
2025-05-27,2025-05-28,final_oos,2.167591406597507e-05,0.0082093537737231,1.6579353145760673e-05,4.599302956331803e-05,5.5242342766007184e-05,-11.00735242314602,-9.987020704189414,-9.803780819641695,389,eligible_regular_session
2025-05-28,2025-05-29,final_oos,6.04463060977996e-05,-0.0068733444758747,2.167591406597507e-05,4.534095707542201e-05,5.201337061413924e-05,-10.739308864746256,-10.001299804254085,-9.864009745239393,389,eligible_regular_session
2025-05-29,2025-05-30,final_oos,6.522645494140012e-05,-0.0041489142889136,6.04463060977996e-05,4.2064997756606e-05,5.1642256023467425e-05,-9.713755089506718,-10.076294570293104,-9.87117030542137,389,eligible_regular_session
2025-05-30,2025-06-02,final_oos,4.125456124312833e-05,0.0023491018627747,6.522645494140012e-05,4.447165898617825e-05,5.179180839781393e-05,-9.637645420691225,-10.020658448399299,-9.868278560242475,389,eligible_regular_session
2025-06-02,2025-06-03,final_oos,2.046395709898756e-05,0.0070175252152986,4.125456124312833e-05,4.103651789881276e-05,4.795683813297886e-05,-10.095748875705624,-10.101048207221586,-9.945209157147167,389,eligible_regular_session
2025-06-03,2025-06-04,final_oos,2.0554907909733166e-05,0.0050457624929126,2.046395709898756e-05,4.181343868945813e-05,4.5619241178144145e-05,-10.796845409543806,-10.08229277035573,-9.995180974781134,389,eligible_regular_session
2025-06-04,2025-06-05,final_oos,6.985454655452466e-05,-0.0017034097404774,2.0554907909733166e-05,4.158923745820976e-05,4.416434326052012e-05,-10.79241081781259,-10.087669139116423,-10.027592808012006,389,eligible_regular_session
2025-06-05,2025-06-06,final_oos,2.504927326400315e-05,-0.0080470949487867,6.985454655452466e-05,4.347088554955476e-05,4.582078144811456e-05,-9.569095384121534,-10.043419141660724,-9.990772826345932,389,eligible_regular_session
2025-06-06,2025-06-09,final_oos,1.2879566766280942e-05,0.0008704280153701,2.504927326400315e-05,3.543544921407537e-05,4.4456589075970514e-05,-10.59466574227128,-10.247797848653148,-10.020997371310306,389,eligible_regular_session
2025-06-09,2025-06-10,final_oos,1.951807554634928e-05,-0.0004778845292161,1.2879566766280942e-05,2.9760450318705895e-05,3.865843409278327e-05,-11.259868474012087,-10.42233021643692,-10.160745589588403,389,eligible_regular_session
2025-06-10,2025-06-11,final_oos,3.846656051263883e-05,0.0039798753060769,1.951807554634928e-05,2.9571274008178237e-05,3.687813186017252e-05,-10.844169570653598,-10.428707140544459,-10.207891815109503,389,eligible_regular_session
2025-06-11,2025-06-12,final_oos,2.218928759544096e-05,-0.0041714286563651,3.846656051263883e-05,3.3153604528759374e-05,3.681067296918877e-05,-10.165721252198965,-10.314359113344278,-10.209722728502244,389,eligible_regular_session
2025-06-12,2025-06-13,final_oos,4.9445203235010566e-05,0.0056118927331617,2.218928759544096e-05,2.3620552736942633e-05,3.608482668519503e-05,-10.715900926292194,-10.653393346243519,-10.229638094411388,389,eligible_regular_session
2025-06-13,2025-06-16,final_oos,1.9934904858445776e-05,-0.0037470613414716,4.9445203235010566e-05,2.8499738731144117e-05,3.7125889080785225e-05,-9.91464550692595,-10.465615638059965,-10.201196012824187,389,eligible_regular_session
2025-06-16,2025-06-17,final_oos,2.3844580913763e-05,0.0029978360363299,1.9934904858445776e-05,2.9910806349577085e-05,3.631591953366036e-05,-10.823038349730968,-10.417290726488984,-10.22325435818416,389,eligible_regular_session
2025-06-17,2025-06-18,final_oos,4.433737965347175e-05,-0.0051837474490011,2.3844580913763e-05,3.0776107423059825e-05,3.583339341636739e-05,-10.643953581803093,-10.388771902038833,-10.236630322330237,389,eligible_regular_session
2025-06-18,2025-06-20,final_oos,3.6161670951320106e-05,-0.0012082331772011,4.433737965347175e-05,3.195027125122641e-05,3.68848737206215e-05,-10.023682452196455,-10.351329887310527,-10.207709017230954,389,eligible_regular_session
2025-06-20,2025-06-23,final_oos,3.6882310725267026e-05,-0.006519881609687,3.6161670951320106e-05,3.474474792240224e-05,3.733037722840288e-05,-10.227510813570994,-10.267482136299787,-10.195703159854366,389,eligible_regular_session
2025-06-23,2025-06-24,final_oos,1.2064374131208952e-05,0.0098344987304806,3.6882310725267026e-05,3.223216942045353e-05,3.787337878384888e-05,-10.20777850599821,-10.342545553807907,-10.181262099437703,389,eligible_regular_session
2025-06-24,2025-06-25,final_oos,1.2883576535146472e-05,0.0047360747594759,1.2064374131208952e-05,3.065806327500616e-05,3.492966384927294e-05,-11.325253734977208,-10.392614854323794,-10.262174122745435,389,eligible_regular_session
2025-06-25,2025-06-26,final_oos,9.65336964637453e-06,-0.0019377785881536,1.2883576535146472e-05,2.8465862399282862e-05,3.309741056480055e-05,-11.25955719453419,-10.466804999189575,-10.316055509312113,389,eligible_regular_session
2025-06-26,2025-06-27,final_oos,2.060386695148e-05,0.0045049567811327,9.65336964637453e-06,2.1529060397863414e-05,3.0880278881455956e-05,-11.548203517411874,-10.746106889070122,-10.385392801713248,389,eligible_regular_session
2025-06-27,2025-06-30,final_oos,1.5328850212103885e-05,0.0024446697070169,2.060386695148e-05,1.84174995978954e-05,3.106321132717046e-05,-10.790031783693937,-10.90220928022219,-10.379486354500958,389,eligible_regular_session
2025-06-30,2025-07-01,final_oos,2.1395508026814987e-05,0.0016227589812466,1.5328850212103885e-05,1.4106807495262767e-05,3.077470842472178e-05,-11.0857738703654,-11.168853076008629,-10.388817360358727,389,eligible_regular_session
2025-07-01,2025-07-02,final_oos,9.947690543375345e-06,0.0016843326363684,2.1395508026814987e-05,1.5973034274383974e-05,2.899967214876793e-05,-10.752329563258685,-11.044608615388771,-10.448226033256603,389,eligible_regular_session
2025-07-02,2025-07-07,final_oos,2.855063732065092e-05,0.0050744613849214,9.947690543375345e-06,1.538585707602975e-05,2.6487001039766803e-05,-11.518170139928017,-11.082061842192713,-10.53885647212098,389,eligible_regular_session
2025-07-07,2025-07-08,final_oos,1.9004577973845856e-05,-0.00498533770951,2.855063732065092e-05,1.9165310610885025e-05,2.5909549952381468e-05,-10.463831299146403,-10.862408652068464,-10.56089893319061,389,eligible_regular_session
2025-07-08,2025-07-09,final_oos,1.4663909136745289e-05,-0.0011735178060695,1.9004577973845856e-05,1.88454528153582e-05,2.58432145376023e-05,-10.87083066182877,-10.879238903125351,-10.563462485177116,389,eligible_regular_session
2025-07-09,2025-07-10,final_oos,9.0592079597078e-06,0.0018300840472981,1.4663909136745289e-05,1.871246460028648e-05,2.5575441866102852e-05,-11.130121243794589,-10.886320699988575,-10.57387796900886,389,eligible_regular_session
2025-07-10,2025-07-11,final_oos,1.3597602409699224e-05,0.0024807262305876,9.0592079597078e-06,1.6245204586865042e-05,2.2812017384520264e-05,-11.611728863396689,-11.02771279508656,-10.688223082592406,389,eligible_regular_session
2025-07-11,2025-07-14,final_oos,1.2001117362877576e-05,0.0007001100002088,1.3597602409699224e-05,1.6975186960129818e-05,2.2291486891142818e-05,-11.205617074168245,-10.983757870728631,-10.71130570614513,389,eligible_regular_session
2025-07-14,2025-07-15,final_oos,1.8737662729736067e-05,0.0025078843736108,1.2001117362877576e-05,1.3665282968575148e-05,2.2251557372806296e-05,-11.330510798937942,-11.200652031255638,-10.713098557518082,389,eligible_regular_session
2025-07-15,2025-07-16,final_oos,5.6339818235784565e-05,-0.0089076865138953,1.8737662729736067e-05,1.361189991975319e-05,2.2216084062960242e-05,-10.884975009864206,-11.20456615370695,-10.714694024074234,389,eligible_regular_session
2025-07-16,2025-07-17,final_oos,9.476128079329429e-06,0.0007937909041419,5.6339818235784565e-05,2.1947081739561044e-05,2.3028504868557778e-05,-9.78410902172316,-10.72687637764346,-10.67877776727441,389,eligible_regular_session
2025-07-17,2025-07-18,final_oos,1.0774670544653944e-05,0.0053101357757031,9.476128079329429e-06,2.203046576348537e-05,2.24506339814618e-05,-11.56673475557826,-10.723084255136323,-10.704191704465977,389,eligible_regular_session
2025-07-18,2025-07-21,final_oos,7.460723424649756e-06,-0.0023825435313818,1.0774670544653944e-05,2.1465879390476317e-05,2.0692882495536497e-05,-11.438312498344102,-10.74904588855129,-10.785720757615088,389,eligible_regular_session
2025-07-21,2025-07-22,final_oos,1.6634737079652413e-05,-0.0006529815495302,7.460723424649756e-06,2.055780060283075e-05,2.0125874248545768e-05,-11.80585817463662,-10.792270097669986,-10.813504294681648,389,eligible_regular_session
2025-07-22,2025-07-23,final_oos,1.3521564453993376e-05,0.0009593878414724,1.6634737079652413e-05,2.0137215472814024e-05,1.9798154074268012e-05,-11.00401745386957,-10.812940938781905,-10.82992185318216,389,eligible_regular_session
2025-07-23,2025-07-24,final_oos,1.2801271199620412e-05,0.0049083218298098,1.3521564453993376e-05,1.1573564716455783e-05,1.8397435201564453e-05,-11.211224779991046,-11.36678696425877,-10.903299294284515,389,eligible_regular_session
2025-07-24,2025-07-25,final_oos,5.416363078124178e-06,-0.0010804937399445,1.2801271199620412e-05,1.223859334051398e-05,1.7335598849214465e-05,-11.265966079499515,-11.310916210644889,-10.962748433752532,389,eligible_regular_session
2025-07-25,2025-07-28,final_oos,7.51240179978283e-06,0.0027865299269309,5.416363078124178e-06,1.1166931847208029e-05,1.5905328501617063e-05,-12.126085986542872,-11.402553660572163,-11.04885637899236,389,eligible_regular_session
2025-07-28,2025-07-29,final_oos,1.2528297271363429e-05,-0.0015497611606556,7.51240179978283e-06,1.1177267522234642e-05,1.5698420668370422e-05,-11.798955329764711,-11.401628527781064,-11.061950445041276,389,eligible_regular_session
2025-07-29,2025-07-30,final_oos,3.0449761427252625e-05,-0.0058884958297933,1.2528297271363429e-05,1.0355979560576846e-05,1.568227161092574e-05,-11.287520690440239,-11.477946469756262,-11.062979680389338,389,eligible_regular_session
2025-07-30,2025-07-31,final_oos,4.549203737852877e-05,-0.0014334173910195,3.0449761427252625e-05,1.3741618955228694e-05,1.6627562146420198e-05,-10.399432398740453,-11.195081450219769,-11.004448869226321,389,eligible_regular_session
2025-07-31,2025-08-01,final_oos,7.179703380283266e-05,-0.0100353551529799,4.549203737852877e-05,2.0279772191010367e-05,1.7758842620376958e-05,-9.997973249991821,-10.805886612489278,-10.93862699029533,389,eligible_regular_session
